Level,word_ID,topic,p,word
0,6,4,0.27191413237924866,coronary
0,331,4,0.14311270125223613,angiogram
0,647,4,0.025044722719141325,esophageal
0,648,4,0.06082289803220036,fistula
0,907,4,0.008944543828264758,apposition
0,1275,4,0.1520572450805009,dissection
0,2487,4,0.017889087656529516,angina
0,2488,4,0.08050089445438283,angiography
0,2489,4,0.08050089445438283,restenosis
0,2586,4,0.014311270125223614,restenosed
0,3696,4,0.02146690518783542,wired
0,3905,4,0.007155635062611807,absorb
0,3928,4,0.007155635062611807,undeployed
0,4548,4,0.03041144901610018,element
0,4663,4,0.01073345259391771,arteriovenous
0,4810,4,0.007155635062611807,radiocephalic
0,4811,4,0.008944543828264758,anastomotic
0,4814,4,0.012522361359570662,strut
0,4986,4,0.01073345259391771,omega
0,5521,4,0.007155635062611807,deformation
0,5953,4,0.007155635062611807,atherectomy
0,5955,4,0.007155635062611807,quantum
0,5956,4,0.007155635062611807,svg
0,7,5,0.12277227722772277,sinus
0,39,5,0.27722772277227725,heart
0,173,5,0.023762376237623763,paced
0,198,5,0.13267326732673268,minute
0,218,5,0.01782178217821782,varied
0,1321,5,0.007920792079207921,ventricles
0,1740,5,0.015841584158415842,seizure
0,2384,5,0.0891089108910891,block
0,2443,5,0.08514851485148515,duration
0,2838,5,0.013861386138613862,absence
0,3024,5,0.01782178217821782,biventricular
0,3161,5,0.06930693069306931,breath
0,3457,5,0.06930693069306931,subclavian
0,3904,5,0.007920792079207921,exertion
0,3950,5,0.007920792079207921,4000
0,5367,5,0.033663366336633666,av
0,6048,5,0.007920792079207921,ocean
0,9,6,0.328,difficult
0,62,6,0.28,half
0,739,6,0.07,hold
0,1181,6,0.086,encountered
0,1498,6,0.204,section
0,3371,6,0.032,closer
0,10,7,0.009569377990430622,cannulate
0,53,7,0.02751196172248804,6fr
0,54,7,0.7392344497607656,sheath
0,888,7,0.05143540669856459,protective
0,1272,7,0.013157894736842105,8fr
0,1344,7,0.09808612440191387,retracted
0,1637,7,0.008373205741626795,unusable
0,2203,7,0.008373205741626795,sheaths
0,3610,7,0.007177033492822967,8f
0,3986,7,0.014354066985645933,tightly
0,4755,7,0.013157894736842105,5f
0,6086,7,0.009569377990430622,loader
0,11,8,0.9035211267605634,catheter
0,754,8,0.04366197183098591,catheters
0,1027,8,0.020422535211267606,clot
0,2484,8,0.023943661971830985,guiding
0,4696,8,0.008450704225352112,recanalization
0,12,9,0.017408123791102514,cannulation
0,70,9,0.6344294003868471,proximal
0,1011,9,0.04061895551257253,proximally
0,1132,9,0.013539651837524178,coiling
0,1928,9,0.1644100580270793,cm
0,2558,9,0.06382978723404255,diameter
0,2841,9,0.013539651837524178,duodenal
0,3484,9,0.04061895551257253,apex
0,3721,9,0.01160541586073501,shortened
0,13,10,0.27439024390243905,attempt
0,106,10,0.4070121951219512,advanced
0,500,10,0.027439024390243903,filling
0,607,10,0.1875,located
0,629,10,0.05945121951219512,approach
0,3059,10,0.04420731707317073,fluoroscopy
0,14,11,0.4878048780487805,continued
0,436,11,0.17344173441734417,100
0,736,11,0.06504065040650407,shown
0,1465,11,0.032520325203252036,36
0,1601,11,0.051490514905149054,reaching
0,2296,11,0.14905149051490515,condition
0,3612,11,0.04065040650406504,assumed
0,15,12,0.2749731471535983,10
0,41,12,0.13319011815252416,size
0,304,12,0.22663802363050484,8
0,894,12,0.11385606874328678,9
0,1404,12,0.07626208378088077,11
0,1406,12,0.05800214822771214,13
0,1609,12,0.07733619763694952,ii
0,2184,12,0.01611170784103115,medium
0,2546,12,0.023630504833512353,items
0,16,13,0.16014026884862653,minutes
0,414,13,0.09643483343074226,20
0,419,13,0.05026300409117475,touch
0,459,13,0.007597895967270602,deemed
0,562,13,0.04792518994739918,reporter
0,567,13,0.043834015195791935,australia
0,750,13,0.05143191116306254,contacted
0,860,13,0.11922852133255406,user
0,1195,13,0.03565166569257744,subject
0,1367,13,0.007597895967270602,8.0
0,1464,13,0.03974284044418469,inaccurately
0,2290,13,0.009935710111046173,falls
0,2378,13,0.004091174751607247,symptom
0,2404,13,0.049094097019286964,erratic
0,2859,13,0.01636469900642899,claimed
0,3083,13,0.034482758620689655,alleging
0,3282,13,0.05376972530683811,read
0,3481,13,0.010520163646990065,troubleshooting
0,3551,13,0.0029222676797194622,9.5
0,3606,13,0.014611338398597311,difference
0,3718,13,0.0029222676797194622,pharmacist
0,5122,13,0.004091174751607247,reportable
0,5199,13,0.03915838690824079,verio
0,5200,13,0.03565166569257744,lifescan
0,5202,13,0.029222676797194622,lay
0,5203,13,0.01694915254237288,onetouch
0,5207,13,0.0070134424313267095,lfs
0,5208,13,0.0029222676797194622,5.7
0,5255,13,0.0029222676797194622,11.2
0,5870,13,0.0035067212156633548,iq
0,17,14,0.6372549019607843,2
0,227,14,0.3627450980392157,1
0,18,15,1,reported
0,19,16,0.12462006079027356,lateral
0,328,16,0.02127659574468085,displacement
0,439,16,0.06534954407294832,reduction
0,601,16,0.08054711246200608,partial
0,604,16,0.0972644376899696,detachment
0,851,16,0.007598784194528876,queried
0,960,16,0.02127659574468085,transverse
0,1089,16,0.05015197568389058,sided
0,1396,16,0.06382978723404255,superior
0,1414,16,0.22340425531914893,operation
0,1473,16,0.031914893617021274,weakness
0,2032,16,0.05927051671732523,rotated
0,3382,16,0.019756838905775075,rectify
0,3394,16,0.044072948328267476,delamination
0,3629,16,0.010638297872340425,herniation
0,4122,16,0.010638297872340425,seri
0,4123,16,0.013677811550151976,scaffold
0,4125,16,0.0060790273556231,wing
0,4259,16,0.004559270516717325,flaking
0,4511,16,0.010638297872340425,mandible
0,4572,16,0.007598784194528876,sagittal
0,4573,16,0.010638297872340425,osteotomy
0,5579,16,0.007598784194528876,polyurethane
0,5646,16,0.007598784194528876,microstent
0,20,17,0.14016172506738545,mitral
0,1003,17,0.013477088948787063,18mm
0,1120,17,0.07816711590296496,functional
0,1673,17,0.14555256064690028,hematoma
0,2245,17,0.029649595687331536,degenerative
0,2852,17,0.05660377358490566,stitch
0,3017,17,0.12398921832884097,regurgitation
0,3348,17,0.03773584905660377,steering
0,3435,17,0.018867924528301886,stabilize
0,3906,17,0.008086253369272238,cardiogenic
0,5532,17,0.04043126684636118,leaflet
0,5595,17,0.05660377358490566,reducing
0,5772,17,0.013477088948787063,anesthesia
0,5779,17,0.013477088948787063,chord
0,5885,17,0.026954177897574125,figure
0,5919,17,0.029649595687331536,mitraclips
0,5920,17,0.0215633423180593,cds
0,6049,17,0.04851752021563342,mitraclip
0,6052,17,0.03234501347708895,steerable
0,6053,17,0.05390835579514825,sgc
0,6087,17,0.01078167115902965,la
0,21,18,0.56951871657754,valve
0,248,18,0.013368983957219251,captor
0,363,18,0.0066844919786096255,500ml
0,583,18,0.009358288770053475,avr
0,848,18,0.0053475935828877,annular
0,1934,18,0.022727272727272728,toe
0,2805,18,0.01871657754010695,valves
0,3016,18,0.012032085561497326,paravalvular
0,3018,18,0.016042780748663103,leaflets
0,3073,18,0.004010695187165776,gradient
0,3150,18,0.008021390374331552,dura
0,3151,18,0.0066844919786096255,cerebrospinal
0,3316,18,0.008021390374331552,buckling
0,3501,18,0.009358288770053475,programmable
0,3519,18,0.0053475935828877,tunnelled
0,3571,18,0.0053475935828877,6th
0,4063,18,0.0066844919786096255,bigger
0,4272,18,0.0053475935828877,courier
0,4368,18,0.0106951871657754,native
0,4486,18,0.020053475935828877,csf
0,4518,18,0.0106951871657754,structural
0,5115,18,0.012032085561497326,lotus
0,5135,18,0.0066844919786096255,zt
0,5140,18,0.0053475935828877,tffb
0,5160,18,0.009358288770053475,endocarditis
0,5182,18,0.0066844919786096255,ultimum
0,5183,18,0.0106951871657754,portico
0,5184,18,0.0053475935828877,solo
0,5201,18,0.0106951871657754,sucking
0,5254,18,0.0066844919786096255,siphonguard
0,5274,18,0.0053475935828877,poured
0,5296,18,0.012032085561497326,tricuspid
0,5297,18,0.0066844919786096255,annuloplasty
0,5461,18,0.016042780748663103,edwards
0,5523,18,0.0066844919786096255,bioprosthetic
0,5554,18,0.0066844919786096255,annulus
0,5565,18,0.0053475935828877,idc
0,5599,18,0.009358288770053475,ease
0,5697,18,0.0053475935828877,degeneration
0,5742,18,0.0053475935828877,magna
0,5860,18,0.009358288770053475,infective
0,5878,18,0.0053475935828877,sapien
0,5884,18,0.0066844919786096255,commander
0,5938,18,0.004010695187165776,planecta
0,6055,18,0.01871657754010695,mitroflow
0,6056,18,0.022727272727272728,perceval
0,6057,18,0.0066844919786096255,pvl
0,23,19,0.04421768707482993,map
0,157,19,0.06462585034013606,carto
0,164,19,0.04081632653061224,fast
0,171,19,0.013605442176870748,electro
0,181,19,0.03741496598639456,shooting
0,187,19,0.034013605442176874,magnetic
0,191,19,0.030612244897959183,ablate
0,296,19,0.09183673469387756,team
0,408,19,0.07142857142857142,resolution
0,416,19,0.017006802721088437,timed
0,721,19,0.017006802721088437,typical
0,732,19,0.027210884353741496,revealing
0,1081,19,0.05442176870748299,reinserted
0,1245,19,0.03741496598639456,midway
0,1528,19,0.034013605442176874,measure
0,1604,19,0.03741496598639456,radio
0,1852,19,0.023809523809523808,quad
0,2523,19,0.034013605442176874,occured
0,2629,19,0.013605442176870748,oesophageal
0,2796,19,0.013605442176870748,manipulating
0,3208,19,0.05102040816326531,patches
0,3280,19,0.02040816326530612,lp
0,3717,19,0.08503401360544217,rf
0,3889,19,0.017006802721088437,93
0,5248,19,0.04081632653061224,piu
0,5249,19,0.013605442176870748,manipulate
0,5250,19,0.017006802721088437,visualize
0,5480,19,0.017006802721088437,reopened
0,24,20,1,left
0,26,21,1,patient
0,27,22,0.07450331125827815,60
0,197,22,0.08940397350993377,40
0,343,22,0.10264900662251655,stage
0,708,22,0.03642384105960265,22
0,720,22,0.19205298013245034,30
0,1575,22,0.02152317880794702,26
0,1577,22,0.052980132450331126,17
0,1578,22,0.07947019867549669,16
0,1617,22,0.018211920529801324,4.5
0,1721,22,0.06622516556291391,deep
0,1847,22,0.054635761589403975,2018
0,1980,22,0.02152317880794702,29
0,1999,22,0.056291390728476824,28
0,2002,22,0.018211920529801324,32
0,2438,22,0.046357615894039736,21
0,2642,22,0.041390728476821195,23
0,3246,22,0.028145695364238412,assessment
0,28,23,0.6994082840236686,patients
0,3323,23,0.16094674556213018,laser
0,4451,23,0.13964497041420118,reference
0,29,24,1,blood
0,30,25,0.9287054409005628,pressure
0,1044,25,0.020637898686679174,pressures
0,2395,25,0.028142589118198873,maintain
0,4668,25,0.0225140712945591,maintained
0,31,26,1,found
0,32,27,1,low
0,33,28,0.008281573498964804,68
0,84,28,0.07039337474120083,abandoned
0,94,28,0.16149068322981366,decision
0,495,28,0.10973084886128365,similar
0,789,28,0.022774327122153208,fluctuating
0,804,28,0.2153209109730849,detected
0,2023,28,0.041407867494824016,asymptomatic
0,2061,28,0.035196687370600416,activity
0,2325,28,0.018633540372670808,increasingly
0,2509,28,0.049689440993788817,elected
0,2743,28,0.008281573498964804,presyncope
0,3043,28,0.037267080745341616,max
0,3486,28,0.016563146997929608,extract
0,3497,28,0.07453416149068323,surgically
0,3499,28,0.008281573498964804,substantial
0,4147,28,0.06625258799171843,suggested
0,4671,28,0.047619047619047616,remain
0,5625,28,0.008281573498964804,ddd
0,34,29,0.04642857142857143,systolic
0,1415,29,0.039285714285714285,clinicians
0,1593,29,0.20357142857142857,micro
0,2198,29,0.09642857142857143,invasive
0,2611,29,0.17142857142857143,transducer
0,2848,29,0.08571428571428572,disposable
0,3203,29,0.02142857142857143,uncertain
0,3221,29,0.014285714285714285,resonance
0,3326,29,0.02142857142857143,40mmhg
0,4266,29,0.04285714285714286,mmhg
0,4283,29,0.02857142857142857,investigate
0,4493,29,0.025,simply
0,5302,29,0.11428571428571428,iabp
0,5320,29,0.017857142857142856,cardiosave
0,5560,29,0.02142857142857143,rings
0,5877,29,0.02142857142857143,dpt
0,6096,29,0.02857142857142857,nibp
0,36,30,0.06140350877192982,mentioned
0,138,30,0.04093567251461988,details
0,494,30,0.3888888888888889,visible
0,876,30,0.16374269005847952,field
0,1255,30,0.31871345029239767,appears
0,3750,30,0.02631578947368421,combination
0,37,31,1,procedure
0,38,32,0.8933566433566433,noticed
0,889,32,0.10664335664335664,crack
0,40,33,0.04643962848297214,increasing
0,442,33,0.011609907120743035,cramps
0,579,33,0.020123839009287926,specialist
0,631,33,0.05572755417956656,complications
0,801,33,0.07352941176470588,including
0,826,33,0.01238390092879257,development
0,950,33,0.05495356037151703,syndrome
0,961,33,0.027089783281733747,formation
0,1008,33,0.009287925696594427,narrowing
0,1032,33,0.02863777089783282,worse
0,1057,33,0.18343653250773995,severe
0,1145,33,0.06424148606811146,diagnosed
0,1208,33,0.020123839009287926,restricted
0,1547,33,0.02631578947368421,disease
0,1752,33,0.02863777089783282,onset
0,1868,33,0.0456656346749226,muscle
0,2071,33,0.01780185758513932,growth
0,2256,33,0.014705882352941176,extensive
0,2716,33,0.048761609907120744,discharge
0,2868,33,0.05030959752321981,inflammation
0,2918,33,0.007739938080495356,waking
0,3020,33,0.003869969040247678,crp
0,3200,33,0.013157894736842105,tender
0,3242,33,0.011609907120743035,worsened
0,4077,33,0.00696594427244582,soreness
0,4109,33,0.00696594427244582,finding
0,4174,33,0.003869969040247678,blurred
0,4182,33,0.010835913312693499,autoimmune
0,4188,33,0.006191950464396285,benign
0,4215,33,0.015479876160990712,growing
0,4217,33,0.016253869969040248,permanent
0,4252,33,0.025541795665634675,scarring
0,4439,33,0.003869969040247678,bruised
0,5563,33,0.01238390092879257,meshes
0,5564,33,0.015479876160990712,overactive
0,42,34,0.21739130434782608,pericardial
0,43,34,0.24728260869565216,effusion
0,49,34,0.02717391304347826,pericardiocentesis
0,322,34,0.057065217391304345,echo
0,325,34,0.15760869565217392,tamponade
0,644,34,0.20652173913043478,pulmonary
0,855,34,0.016304347826086956,pericardium
0,1123,34,0.019021739130434784,lacerated
0,1398,34,0.021739130434782608,echocardiography
0,1750,34,0.010869565217391304,innominate
0,2072,34,0.019021739130434784,accumulation
0,44,35,0.11923076923076924,drained
0,507,35,0.15,filled
0,938,35,0.057692307692307696,occasion
0,2466,35,0.1346153846153846,burette
0,2864,35,0.08461538461538462,complaints
0,3250,35,0.2423076923076923,drainage
0,3402,35,0.10384615384615385,contents
0,3547,35,0.019230769230769232,fatal
0,3879,35,0.06538461538461539,draining
0,3880,35,0.023076923076923078,spraying
0,45,36,0.21508379888268156,venous
0,342,36,0.08379888268156424,mins
0,823,36,0.05027932960893855,entering
0,1904,36,0.29608938547486036,home
0,1972,36,0.04748603351955307,arrived
0,2606,36,0.06424581005586592,trap
0,2831,36,0.019553072625698324,bloodline
0,3496,36,0.03910614525139665,commencement
0,4912,36,0.01675977653631285,clotted
0,4978,36,0.04748603351955307,haemodialysis
0,5319,36,0.025139664804469275,identify
0,5881,36,0.07262569832402235,dialyser
0,5993,36,0.0111731843575419,class
0,6193,36,0.0111731843575419,4008
0,46,37,0.19223985890652556,suspected
0,1440,37,0.8077601410934744,implant
0,47,38,0.9587819132574592,due
0,1895,38,0.01445709012611504,lack
0,1956,38,0.019993848046754845,reason
0,1983,38,0.00676714856967087,reasons
0,48,39,0.432967032967033,difficulty
0,399,39,0.3120879120879121,lost
0,2228,39,0.16923076923076924,bent
0,3085,39,0.02197802197802198,suspects
0,3459,39,0.02197802197802198,require
0,3848,39,0.041758241758241756,subcutaneous
0,50,40,0.1268882175226586,200
0,221,40,0.8731117824773413,therapy
0,51,41,0.22557172557172558,ml
0,461,41,0.08108108108108109,samples
0,471,41,0.013513513513513514,ran
0,656,41,0.15280665280665282,obtained
0,657,41,0.1891891891891892,sample
0,1042,41,0.02702702702702703,alternate
0,1462,41,0.06756756756756757,produced
0,2374,41,0.02390852390852391,serial
0,2575,41,0.059251559251559255,generated
0,2637,41,0.02494802494802495,myocardial
0,2638,41,0.02390852390852391,infarction
0,2833,41,0.033264033264033266,reagent
0,4456,41,0.006237006237006237,0.020
0,4467,41,0.012474012474012475,dates
0,4469,41,0.014553014553014554,retested
0,4482,41,0.02702702702702703,ug
0,5961,41,0.005197505197505198,correlate
0,5989,41,0.012474012474012475,analyzed
0,52,42,0.3534136546184739,completed
0,220,42,0.3714859437751004,successfully
0,752,42,0.09839357429718876,extended
0,908,42,0.17670682730923695,unsuccessful
0,55,43,0.032,marksman
0,57,43,0.104,pipeline
0,64,43,0.06,manipulated
0,78,43,0.016,goose
0,80,43,0.208,snare
0,90,43,0.016,budge
0,681,43,0.036,ica
0,683,43,0.04,ped
0,1012,43,0.02,neuron
0,1115,43,0.04,wide
0,2053,43,0.064,floating
0,2485,43,0.04,seating
0,2623,43,0.132,hook
0,4081,43,0.02,caudal
0,4607,43,0.056,snared
0,4785,43,0.028,undone
0,5046,43,0.088,silicon
0,56,44,0.37065637065637064,positioned
0,81,44,0.1583011583011583,introduced
0,92,44,0.3166023166023166,final
0,682,44,0.11196911196911197,10mm
0,1970,44,0.04247104247104247,15mm
0,58,45,0.8231827111984283,distal
0,1252,45,0.047151277013752456,distally
0,1524,45,0.025540275049115914,origin
0,2553,45,0.0412573673870334,narrow
0,2766,45,0.06286836935166994,mini
0,59,46,0.3187250996015936,aneurysm
0,143,46,0.17330677290836655,aaa
0,1131,46,0.11752988047808766,endovascular
0,2504,46,0.3904382470119522,aortic
0,60,47,0.8829869130100076,stent
0,612,47,0.005388760585065435,predilated
0,944,47,0.054657428791377985,stents
0,1114,47,0.04311008468052348,stenting
0,3493,47,0.008468052347959968,apposed
0,5349,47,0.005388760585065435,wallflex
0,61,48,1,deployed
0,63,49,0.4459770114942529,wire
0,333,49,0.010344827586206896,supra
0,622,49,0.013218390804597701,stretched
0,680,49,0.005172413793103448,coiled
0,1004,49,0.0028735632183908046,torqued
0,1005,49,0.02471264367816092,torque
0,1212,49,0.004022988505747126,bunching
0,1729,49,0.2603448275862069,guide
0,1730,49,0.005747126436781609,unravelled
0,1774,49,0.03045977011494253,core
0,2345,49,0.02413793103448276,coating
0,2399,49,0.0028735632183908046,transition
0,2750,49,0.0034482758620689655,buckled
0,3108,49,0.011494252873563218,middleweight
0,3109,49,0.027011494252873563,bmw
0,3607,49,0.004597701149425287,floppy
0,3860,49,0.008620689655172414,whisper
0,3894,49,0.004597701149425287,angioguard
0,3913,49,0.004022988505747126,jailed
0,3959,49,0.009195402298850575,ht
0,4004,49,0.005747126436781609,deformed
0,4547,49,0.006896551724137931,sections
0,4646,49,0.0034482758620689655,fed
0,4669,49,0.0034482758620689655,amplatz
0,4682,49,0.010344827586206896,unraveled
0,4690,49,0.0022988505747126436,stabilizer
0,4752,49,0.005172413793103448,stripped
0,4776,49,0.0028735632183908046,4f
0,4801,49,0.005747126436781609,prolapsed
0,4809,49,0.0034482758620689655,spasm
0,5280,49,0.0028735632183908046,forcefully
0,5282,49,0.005172413793103448,radiopaque
0,5304,49,0.0022988505747126436,014
0,5305,49,0.005172413793103448,otw
0,5308,49,0.0028735632183908046,xt
0,5309,49,0.005172413793103448,command
0,5310,49,0.0028735632183908046,es
0,5311,49,0.006896551724137931,sv
0,5353,49,0.004597701149425287,uncoiled
0,5826,49,0.0022988505747126436,awl
0,5844,49,0.0022988505747126436,micropuncture
0,5847,49,0.0028735632183908046,looped
0,5952,49,0.0022988505747126436,pt2
0,65,50,0.04106776180698152,detach
0,67,50,0.3490759753593429,coil
0,677,50,0.012320328542094456,embolisation
0,945,50,0.08008213552361396,coils
0,955,50,0.057494866529774126,microcatheter
0,1240,50,0.008213552361396304,onyx
0,1242,50,0.045174537987679675,embolization
0,1700,50,0.008213552361396304,glued
0,2579,50,0.012320328542094456,interlock
0,2613,50,0.026694045174537988,ovarian
0,2963,50,0.045174537987679675,unintentionally
0,3189,50,0.01642710472279261,penumbra
0,3215,50,0.03696098562628337,accident
0,3249,50,0.01642710472279261,waiting
0,3578,50,0.045174537987679675,prematurely
0,3611,50,0.012320328542094456,035
0,3854,50,0.018480492813141684,unlocked
0,4628,50,0.008213552361396304,adhere
0,4774,50,0.01026694045174538,20cm
0,4808,50,0.008213552361396304,tangled
0,4884,50,0.012320328542094456,c2
0,5345,50,0.008213552361396304,sonic
0,5615,50,0.01026694045174538,pxslim
0,5616,50,0.04106776180698152,ruby
0,5617,50,0.022587268993839837,lantern
0,5835,50,0.012320328542094456,glide
0,5843,50,0.01026694045174538,retracta
0,5845,50,0.008213552361396304,detachable
0,5846,50,0.008213552361396304,inconel
0,5850,50,0.008213552361396304,varicocele
0,66,51,0.23355704697986576,capture
0,3042,51,0.28187919463087246,rv
0,3044,51,0.087248322147651,sensing
0,3416,51,0.1563758389261745,exhibited
0,3487,51,0.00738255033557047,capped
0,3515,51,0.012080536912751677,exhibiting
0,3529,51,0.07852348993288591,thresholds
0,4746,51,0.04697986577181208,boston
0,4747,51,0.04563758389261745,scientific
0,5127,51,0.016107382550335572,capturing
0,5168,51,0.006040268456375839,phrenic
0,5672,51,0.028187919463087248,outputs
0,68,52,0.188715953307393,release
0,359,52,0.13813229571984437,stop
0,858,52,0.13813229571984437,mechanism
0,1278,52,0.023346303501945526,upwards
0,2156,52,0.07198443579766536,engage
0,2179,52,0.13813229571984437,moving
0,2327,52,0.05058365758754864,engaged
0,2657,52,0.027237354085603113,releasing
0,2981,52,0.021400778210116732,downward
0,3260,52,0.011673151750972763,necessitating
0,3580,52,0.05058365758754864,assembly
0,3888,52,0.03501945525291829,pedal
0,3891,52,0.013618677042801557,orvil
0,4262,52,0.048638132295719845,direction
0,4311,52,0.01556420233463035,unintended
0,4762,52,0.017509727626459144,trapped
0,4932,52,0.009727626459143969,eeaxl25
0,69,53,0.15581854043392504,exposed
0,589,53,0.5187376725838264,issues
0,1292,53,0.11242603550295859,slight
0,1352,53,0.07495069033530571,difficulties
0,1355,53,0.07889546351084813,slow
0,2871,53,0.05917159763313609,excess
0,71,54,0.5373563218390804,inside
0,635,54,0.16091954022988506,retrieved
0,1215,54,0.11063218390804598,pieces
0,1772,54,0.11637931034482758,outer
0,4565,54,0.07471264367816093,kidney
0,72,55,0.008445945945945946,massage
0,434,55,0.04054054054054054,tingling
0,821,55,0.011824324324324325,sores
0,1268,55,0.03547297297297297,strong
0,1431,55,0.0945945945945946,hot
0,1496,55,0.16891891891891891,burning
0,1608,55,0.02027027027027027,localised
0,1751,55,0.011824324324324325,anaphylactic
0,2191,55,0.03885135135135135,bad
0,2349,55,0.008445945945945946,generalised
0,2365,55,0.07094594594594594,smell
0,2756,55,0.16554054054054054,sensation
0,2975,55,0.03209459459459459,warm
0,2984,55,0.011824324324324325,testes
0,2988,55,0.04222972972972973,uncomfortable
0,2989,55,0.010135135135135136,distressed
0,3079,55,0.02702702702702703,heating
0,3253,55,0.033783783783783786,dental
0,3375,55,0.03209459459459459,tightness
0,3775,55,0.013513513513513514,hypersensitivity
0,3776,55,0.033783783783783786,throat
0,3794,55,0.02027027027027027,burned
0,4177,55,0.011824324324324325,odour
0,4382,55,0.008445945945945946,moment
0,4786,55,0.018581081081081082,calf
0,4874,55,0.010135135135135136,itch
0,5234,55,0.008445945945945946,stinging
0,5266,55,0.010135135135135136,bright
0,73,56,0.5495495495495496,times
0,846,56,0.45045045045045046,change
0,74,57,0.07983193277310924,sheared
0,525,57,0.0819327731092437,retained
0,1107,57,0.07352941176470588,adaptor
0,1108,57,0.0273109243697479,tool
0,1305,57,0.058823529411764705,tightening
0,1548,57,0.4726890756302521,snapped
0,2375,57,0.08403361344537816,driver
0,2958,57,0.06302521008403361,bend
0,3576,57,0.0273109243697479,cannulated
0,4538,57,0.02100840336134454,mi
0,5141,57,0.01050420168067227,baby's
0,75,58,0.20598591549295775,segment
0,2019,58,0.04929577464788732,rotation
0,2059,58,0.6901408450704225,anterior
0,2645,58,0.017605633802816902,1.5mm
0,3842,58,0.01232394366197183,balanced
0,3847,58,0.01232394366197183,ultimately
0,4200,58,0.01232394366197183,malposition
0,76,59,0.7086567164179104,balloon
0,77,59,0.09074626865671642,inflated
0,1291,59,0.037611940298507465,deflate
0,1356,59,0.007761194029850746,deflating
0,1373,59,0.04358208955223881,burst
0,2538,59,0.04417910447761194,deflated
0,2585,59,0.00417910447761194,85
0,2893,59,0.02447761194029851,balloons
0,3354,59,0.008955223880597015,atmosphere
0,3666,59,0.007164179104477612,expanded
0,3753,59,0.004776119402985075,inflations
0,3757,59,0.015522388059701492,inflating
0,6066,59,0.0023880597014925373,7mls
0,79,60,0.24444444444444444,neck
0,336,60,0.014141414141414142,contra
0,1274,60,0.03838383838383838,spiral
0,1948,60,0.00808080808080808,staged
0,2028,60,0.046464646464646465,peri
0,2078,60,0.06666666666666667,union
0,2125,60,0.01616161616161616,revising
0,2137,60,0.00808080808080808,reveals
0,2172,60,0.012121212121212121,walker
0,2177,60,0.15353535353535352,nail
0,2255,60,0.010101010101010102,calcar
0,2259,60,0.01818181818181818,trochanter
0,2271,60,0.046464646464646465,subsided
0,3305,60,0.026262626262626262,clavicle
0,3386,60,0.01818181818181818,lag
0,4082,60,0.010101010101010102,ap
0,4210,60,0.014141414141414142,shattered
0,4601,60,0.00808080808080808,nailing
0,4609,60,0.01818181818181818,orthopaedic
0,4644,60,0.010101010101010102,lesser
0,4749,60,0.010101010101010102,cast
0,5154,60,0.010101010101010102,united
0,5155,60,0.022222222222222223,trochanteric
0,5156,60,0.04040404040404041,tfna
0,5162,60,0.00808080808080808,orif
0,5164,60,0.01616161616161616,imagery
0,5378,60,0.010101010101010102,unisyn
0,5508,60,0.010101010101010102,liss
