Level,word_ID,topic,p,word
0,5646,4,0.00734214390602055,slowed
0,5647,4,0.00881057268722467,exhaustion
0,5680,4,0.00587371512481644,zones
0,5695,4,0.00881057268722467,shocked
0,5879,4,0.00587371512481644,nsvt
0,6,5,0.4015957446808511,coronary
0,944,5,0.16489361702127658,stents
0,1275,5,0.21808510638297873,dissection
0,2799,5,0.0398936170212766,held
0,3329,5,0.125,angioplasty
0,3739,5,0.01063829787234042,wasting
0,5336,5,0.0398936170212766,rotawire
0,7,6,0.10316139767054908,sinus
0,35,6,0.02662229617304492,consultant
0,39,6,0.23128119800332775,heart
0,284,6,0.22795341098169716,rate
0,474,6,0.27121464226289516,cardiac
0,584,6,0.09317803660565724,arrest
0,998,6,0.02828618968386023,cardiopulmonary
0,3363,6,0.01830282861896838,resuscitated
0,8,7,0.03723404255319149,cs
0,22,7,0.01063829787234042,thermocool
0,25,7,0.01063829787234042,ventrical
0,42,7,0.2074468085106383,pericardial
0,43,7,0.2393617021276596,effusion
0,49,7,0.02659574468085106,pericardiocentesis
0,109,7,0.02393617021276595,mapping
0,318,7,0.01063829787234042,fluroscopy
0,321,7,0.01063829787234042,transthoracic
0,322,7,0.05585106382978723,echo
0,325,7,0.14361702127659576,tamponade
0,819,7,0.01595744680851063,transseptal
0,855,7,0.01595744680851063,pericardium
0,1059,7,0.01595744680851063,sternotomy
0,1164,7,0.07180851063829788,echocardiogram
0,1190,7,0.01063829787234042,mapped
0,1191,7,0.01063829787234042,fluoro
0,1398,7,0.02127659574468085,echocardiography
0,2072,7,0.01861702127659574,accumulation
0,4272,7,0.02127659574468085,tee
0,5223,7,0.01063829787234042,seals
0,5525,7,0.01063829787234042,selection
0,9,8,0.07065919862128393,difficult
0,48,8,0.08487720809995691,difficulty
0,155,8,0.04222317966393796,force
0,405,8,0.05299439896596295,attempting
0,480,8,0.00904782421370099,withdrawing
0,621,8,0.06635071090047394,pulled
0,627,8,0.08875484704868591,stuck
0,713,8,0.01206376561826798,inspected
0,739,8,0.01507970702283498,hold
0,842,8,0.03403705299439896,pass
0,905,8,0.05084015510555795,attempts
0,953,8,0.01206376561826798,stiff
0,1046,8,0.01206376561826798,slowly
0,1072,8,0.01637225333907798,push
0,1181,8,0.01809564842740198,encountered
0,1218,8,0.02197328737613097,pulling
0,1223,8,0.00473933649289099,separating
0,1264,8,0.05471779405428694,completely
0,1336,8,0.00344679017664799,thrombectomy
0,1344,8,0.03403705299439896,retracted
0,1352,8,0.01637225333907798,difficulties
0,1573,8,0.05557949159844894,properly
0,2201,8,0.04394657475226195,caught
0,2228,8,0.03317535545023697,bent
0,2252,8,0.01766479965532098,tight
0,2327,8,0.01120206807410599,engaged
0,2510,8,0.00689358035329599,registrar
0,2621,8,0.00646273158121499,punctured
0,2765,8,0.01335631193451098,mini
0,2767,8,0.00818612666953899,nitinol
0,2783,8,0.00646273158121499,treating
0,2790,8,0.01335631193451098,passing
0,3171,8,0.00646273158121499,adequately
0,3483,8,0.00344679017664799,extract
0,3579,8,0.00861697544161999,severed
0,3582,8,0.00517018526497199,halfway
0,3917,8,0.01034037052994399,pushing
0,3930,8,0.00344679017664799,exited
0,3979,8,0.00517018526497199,tightly
0,4640,8,0.00775527789745799,2cm
0,4726,8,0.00517018526497199,elite
0,5154,8,0.00387763894872899,angles
0,5359,8,0.00344679017664799,travelled
0,10,9,0.01927710843373494,cannulate
0,153,9,0.2,renal
0,251,9,0.0144578313253012,profusely
0,334,9,0.0144578313253012,renals
0,340,9,0.0144578313253012,snaring
0,344,9,0.02650602409638554,coda
0,794,9,0.02650602409638554,withdrew
0,1524,9,0.03132530120481928,origin
0,1704,9,0.11566265060240964,aorta
0,1900,9,0.03614457831325301,custom
0,1970,9,0.02650602409638554,15mm
0,2402,9,0.01204819277108433,enable
0,3606,9,0.00963855421686747,fenestrated
0,3949,9,0.06987951807228916,cook
0,4001,9,0.0144578313253012,flexor
0,4003,9,0.0144578313253012,expandable
0,4340,9,0.0144578313253012,positioner
0,4665,9,0.02409638554216867,sma
0,4667,9,0.01204819277108433,anl
0,4895,9,0.03855421686746988,fabric
0,5253,9,0.01927710843373494,7mm
0,5282,9,0.00963855421686747,90cm
0,5294,9,0.01686746987951807,safely
0,5553,9,0.07951807228915662,v12
0,5554,9,0.0144578313253012,0.035
0,5555,9,0.0216867469879518,tracked
0,5563,9,0.0144578313253012,insufflator
0,5564,9,0.01927710843373494,celiac
0,5800,9,0.01927710843373494,zenith
0,5802,9,0.01927710843373494,esbe
0,6040,9,0.00963855421686747,ibd
0,6041,9,0.01204819277108433,12fr
0,6177,9,0.00963855421686747,omnilink
0,11,10,0.9473684210526316,catheter
0,754,10,0.0443609022556391,catheters
0,4683,10,0.00827067669172932,recanalization
0,12,11,0.01329394387001477,cannulation
0,329,11,0.05317577548005908,arteries
0,345,11,0.051698670605613,ipsilateral
0,348,11,0.01920236336779911,ballooning
0,356,11,0.00590841949778434,patency
0,628,11,0.06794682422451995,contralateral
0,1276,11,0.2333825701624815,iliac
0,2039,11,0.00886262924667651,awoke
0,2557,11,0.04874446085672083,diameter
0,2588,11,0.08419497784342689,branch
0,3066,11,0.01329394387001477,overlap
0,3102,11,0.01329394387001477,ballooned
0,3199,11,0.02806499261447562,track
0,3212,11,0.00738552437223042,vehicle
0,3216,11,0.01329394387001477,dryseal
0,3217,11,0.01772525849335303,viabahn
0,3318,11,0.01477104874446085,lowest
0,3424,11,0.051698670605613,gate
0,3427,11,0.00886262924667651,divider
0,3459,11,0.00590841949778434,70mm
0,3658,11,0.01920236336779911,arch
0,3673,11,0.03988183161004431,trunk
0,3687,11,0.00590841949778434,170
0,3689,11,0.00590841949778434,expose
0,3808,11,0.01477104874446085,10fr
0,3948,11,0.00590841949778434,suprarenal
0,4002,11,0.00738552437223042,16fr
0,4560,11,0.02363367799113737,bi
0,5078,11,0.01477104874446085,rotate
0,5116,11,0.00590841949778434,fluency
0,5150,11,0.0103397341211226,helical
0,5151,11,0.00738552437223042,bridging
0,5259,11,0.01624815361890694,extender
0,5535,11,0.00590841949778434,arose
0,5552,11,0.00590841949778434,aneurysmal
0,6071,11,0.00590841949778434,excluded
0,6169,11,0.01477104874446085,olive
0,6170,11,0.00886262924667651,ibe
0,6171,11,0.00590841949778434,iia
0,6172,11,0.00738552437223042,propaten
0,6173,11,0.00738552437223042,bioactive
0,13,12,0.3968957871396896,attempt
0,220,12,0.3702882483370288,successfully
0,908,12,0.1929046563192905,unsuccessful
0,987,12,0.02660753880266075,popliteal
0,3910,12,0.01330376940133037,longitudinal
0,14,13,0.3397312859884837,continued
0,27,13,0.08637236084452975,60
0,199,13,0.12284069097888677,delay
0,296,13,0.05182341650671785,team
0,1591,13,0.30902111324376197,significant
0,3382,13,0.04990403071017274,success
0,3609,13,0.02879078694817658,assumed
0,5289,13,0.01151631477927063,43
0,15,14,0.11673506611947104,10
0,304,14,0.09439124487004104,8
0,400,14,0.1573187414500684,6
0,526,14,0.10579115367077065,unknown
0,552,14,0.08891928864569083,7
0,556,14,0.15367077063383494,5
0,658,14,0.20337437300501596,4
0,894,14,0.04787961696306429,9
0,1404,14,0.03191974464204286,11
0,16,15,0.15105908584169453,minutes
0,129,15,0.01616499442586399,70
0,203,15,0.08695652173913043,15
0,414,15,0.09085841694537349,20
0,419,15,0.04682274247491638,touch
0,422,15,0.01727982162764771,45
0,459,15,0.0072463768115942,deemed
0,567,15,0.04069119286510591,australia
0,720,15,0.06465997770345597,30
0,750,15,0.04793756967670011,contacted
0,860,15,0.11259754738015608,user
0,1148,15,0.00222965440356744,10.5
0,1195,15,0.03400222965440357,subject
0,1464,15,0.03678929765886288,inaccurately
0,1465,15,0.00668896321070234,36
0,1617,15,0.00557413600891861,4.5
0,1958,15,0.00668896321070234,27
0,2290,15,0.00947603121516165,falls
0,3081,15,0.03177257525083612,alleging
0,3280,15,0.04960981047937569,read
0,3478,15,0.01003344481605351,troubleshooting
0,5106,15,0.00390189520624303,reportable
0,5182,15,0.03623188405797101,verio
0,5183,15,0.03177257525083612,lifescan
0,5185,15,0.02675585284280936,lay
0,5186,15,0.01616499442586399,onetouch
0,5190,15,0.00668896321070234,lfs
0,5834,15,0.00334448160535117,iq
0,17,16,0.398067188219052,2
0,158,16,0.36999539806718823,3
0,227,16,0.23193741371375975,1
0,18,17,1,reported
0,19,18,0.2025,lateral
0,41,18,0.3075,size
0,1721,18,0.1,deep
0,1722,18,0.105,canal
0,1977,18,0.1975,soft
0,2897,18,0.0875,presence
0,20,19,0.17,mitral
0,1120,19,0.09,functional
0,1954,19,0.13,grade
0,2245,19,0.03666666666666667,degenerative
0,2628,19,0.01333333333333333,oesophageal
0,3015,19,0.15333333333333332,regurgitation
0,3901,19,0.01,cardiogenic
0,4141,19,0.01333333333333333,swelled
0,4788,19,0.03333333333333333,prolapsed
0,5567,19,0.07,reducing
0,5849,19,0.03333333333333333,figure
0,5882,19,0.03666666666666667,mitraclips
0,5896,19,0.01333333333333333,radiotherapy
0,5982,19,0.03,saphenous
0,6008,19,0.06,mitraclip
0,6011,19,0.04,steerable
0,6012,19,0.06666666666666667,sgc
0,21,20,0.5221674876847291,valve
0,248,20,0.01231527093596059,captor
0,263,20,0.01970443349753694,deterioration
0,363,20,0.00615763546798029,500ml
0,583,20,0.00862068965517241,avr
0,848,20,0.00492610837438423,annular
0,1934,20,0.020935960591133,toe
0,3014,20,0.01108374384236453,paravalvular
0,3016,20,0.0147783251231527,leaflets
0,3071,20,0.00369458128078817,gradient
0,3231,20,0.00615763546798029,considerably
0,3314,20,0.00738916256157635,buckling
0,3432,20,0.00862068965517241,stabilize
0,3498,20,0.00862068965517241,programmable
0,3914,20,0.00985221674876847,hemostatic
0,4054,20,0.00615763546798029,bigger
0,4084,20,0.0332512315270936,notified
0,4507,20,0.00985221674876847,structural
0,4755,20,0.01231527093596059,inflow
0,5035,20,0.00615763546798029,induction
0,5099,20,0.01108374384236453,lotus
0,5119,20,0.00615763546798029,zt
0,5122,20,0.020935960591133,haemostatic
0,5124,20,0.00492610837438423,tffb
0,5144,20,0.00862068965517241,endocarditis
0,5237,20,0.00615763546798029,siphonguard
0,5256,20,0.00492610837438423,poured
0,5278,20,0.01108374384236453,tricuspid
0,5279,20,0.00615763546798029,annuloplasty
0,5290,20,0.00492610837438423,xt
0,5404,20,0.00615763546798029,embolus
0,5435,20,0.0147783251231527,edwards
0,5497,20,0.00615763546798029,bioprosthetic
0,5506,20,0.01847290640394089,leaflet
0,5528,20,0.00615763546798029,annulus
0,5571,20,0.00862068965517241,ease
0,5668,20,0.00492610837438423,degeneration
0,5713,20,0.00492610837438423,magna
0,5733,20,0.00615763546798029,impression
0,5749,20,0.00615763546798029,chord
0,5826,20,0.00862068965517241,infective
0,5832,20,0.01231527093596059,transcatheter
0,5842,20,0.00492610837438423,sapien
0,5880,20,0.00492610837438423,rayed
0,5883,20,0.00985221674876847,cds
0,6014,20,0.01724137931034482,mitroflow
0,6015,20,0.020935960591133,perceval
0,6016,20,0.00615763546798029,pvl
0,6045,20,0.00985221674876847,loader
0,6046,20,0.00492610837438423,la
0,24,21,1,left
0,26,22,1,patient
0,28,23,0.8195364238410596,patients
0,4440,23,0.1804635761589404,reference
0,29,24,1,blood
0,30,25,0.9267822736030829,pressure
0,1044,25,0.02119460500963391,pressures
0,2395,25,0.02890173410404624,maintain
0,4655,25,0.02312138728323699,maintained
0,31,26,1,found
0,32,27,0.6577287066246057,low
0,699,27,0.11356466876971608,data
0,2931,27,0.22870662460567823,recorded
0,33,28,0.01374570446735395,68
0,1189,28,0.140893470790378,ventricle
0,1863,28,0.06185567010309278,variable
0,2444,28,0.03780068728522336,ohm
0,2581,28,0.0274914089347079,2.5v
0,3022,28,0.03092783505154639,biventricular
0,3023,28,0.0274914089347079,prevention
0,3025,28,0.02405498281786941,reveal
0,3047,28,0.01718213058419244,7.5v
0,3393,28,0.04467353951890034,3000
0,3471,28,0.10652920962199312,reposition
0,3495,28,0.0274914089347079,0.5ms
0,3500,28,0.03780068728522336,waves
0,3523,28,0.04123711340206185,risen
0,3524,28,0.02061855670103092,3.5v
0,3525,28,0.03780068728522336,1.0ms
0,3541,28,0.06185567010309278,0.4ms
0,4029,28,0.04123711340206185,hv
0,5137,28,0.01374570446735395,suboptimal
0,5152,28,0.03092783505154639,phrenic
0,5434,28,0.0274914089347079,amplitudes
0,5593,28,0.01374570446735395,unremarkable
0,5599,28,0.01718213058419244,hvli
0,5636,28,0.02061855670103092,ms
0,5650,28,0.01374570446735395,changeout
0,5664,28,0.02405498281786941,dft
0,5690,28,0.02405498281786941,diaphragmatic
0,5698,28,0.01374570446735395,pectoral
0,34,29,0.04615384615384615,systolic
0,187,29,0.03846153846153846,magnetic
0,1286,29,0.06538461538461539,navigation
0,1719,29,0.06538461538461539,aid
0,2014,29,0.04230769230769231,shorter
0,2198,29,0.10384615384615384,invasive
0,2610,29,0.18461538461538465,transducer
0,2846,29,0.09230769230769233,disposable
0,3219,29,0.01538461538461538,resonance
0,3278,29,0.02307692307692307,lp
0,3324,29,0.02307692307692307,40mmhg
0,3944,29,0.01538461538461538,4000
0,4256,29,0.04615384615384615,mmhg
0,4282,29,0.01538461538461538,brainlab
0,4284,29,0.01538461538461538,differences
0,4286,29,0.02307692307692307,perfusion
0,4287,29,0.01538461538461538,algorithm
0,4775,29,0.06923076923076923,evaluation
0,4911,29,0.01538461538461538,engineering
0,5079,29,0.01538461538461538,variances
0,5841,29,0.02307692307692307,dpt
0,5948,29,0.01538461538461538,ibp
0,6055,29,0.03076923076923077,nibp
0,36,30,0.0261519302615193,mentioned
0,376,30,0.3848069738480697,required
0,487,30,0.037359900373599,defect
0,634,30,0.0311332503113325,converted
0,775,30,0.012453300124533,children
0,809,30,0.0722291407222914,middle
0,1151,30,0.14570361145703611,requiring
0,1165,30,0.07347447073474471,evidence
0,2045,30,0.0224159402241594,originally
0,2310,30,0.037359900373599,residual
0,2495,30,0.0460772104607721,positioning
0,2888,30,0.0386052303860523,larger
0,3073,30,0.0224159402241594,managed
0,3403,30,0.037359900373599,layer
0,4382,30,0.012453300124533,adherent
0,37,31,0.929042904290429,procedure
0,52,31,0.07095709570957096,completed
0,38,32,1,noticed
0,40,33,0.07692307692307693,increasing
0,536,33,0.05641025641025641,reduced
0,783,33,0.07435897435897436,stable
0,814,33,0.308974358974359,increased
0,1294,33,0.04102564102564102,rise
0,1561,33,0.05512820512820513,daily
0,1889,33,0.06282051282051282,sensitivity
0,2096,33,0.11153846153846154,decreased
0,2180,33,0.15,increase
0,2379,33,0.00641025641025641,exhibit
0,3263,33,0.03974358974358974,additionally
0,4174,33,0.01666666666666666,gradual
0,44,34,0.06623931623931624,drained
0,160,34,0.05555555555555555,attended
0,756,34,0.26495726495726496,emergency
0,1058,34,0.0876068376068376,transferred
0,1695,34,0.13675213675213677,signs
0,1716,34,0.10683760683760685,department
0,1739,34,0.02991452991452991,deteriorated
0,1790,34,0.09615384615384616,complaining
0,1821,34,0.06196581196581197,referred
0,3456,34,0.02136752136752136,require
0,3664,34,0.01282051282051282,planning
0,4026,34,0.03632478632478633,operated
0,4334,34,0.0235042735042735,guided
0,45,35,0.28,venous
0,1904,35,0.38545454545454544,home
0,2521,35,0.05454545454545454,prevent
0,2605,35,0.08363636363636363,trap
0,2607,35,0.03636363636363636,bloodlines
0,2829,35,0.02545454545454545,bloodline
0,5845,35,0.09090909090909093,dialyser
0,5851,35,0.02909090909090909,fresenius
0,6149,35,0.01454545454545454,4008
0,46,36,1,suspected
0,47,37,0.9793947198969736,due
0,1956,37,0.0206052801030264,reason
0,50,38,0.08639308855291576,200
0,1770,38,0.5529157667386609,shock
0,3026,38,0.12958963282937366,energy
0,3360,38,0.02375809935205183,cardioversion
0,3556,38,0.10367170626349892,defibrillation
0,3897,38,0.00863930885529157,synchronized
0,5405,38,0.01079913606911447,defibrillate
0,5594,38,0.01727861771058315,terminated
0,5833,38,0.01511879049676026,shockable
0,5843,38,0.03455723542116631,joules
0,5954,38,0.00863930885529157,torsades
0,6188,38,0.00863930885529157,200j
0,51,39,0.4263261296660118,ml
0,1462,39,0.11984282907662082,produced
0,2490,39,0.0137524557956778,human
0,4077,39,0.00982318271119842,pathologist
0,4410,39,0.02946954813359528,questioned
0,4437,39,0.21021611001964635,ng
0,4439,39,0.0137524557956778,aliquot
0,4444,39,0.02161100196463654,duplicate
0,4445,39,0.01178781925343811,0.020
0,4455,39,0.01964636542239685,thirteen
0,4456,39,0.02357563850687622,dates
0,4461,39,0.00785854616895874,amended
0,4471,39,0.04911591355599214,ug
0,4905,39,0.01178781925343811,ivf
0,4950,39,0.01178781925343811,nxstage
0,5921,39,0.00982318271119842,correlate
0,6139,39,0.00982318271119842,istat
0,53,40,0.03314121037463977,6fr
0,54,40,0.8746397694524496,sheath
0,1272,40,0.01585014409221902,8fr
0,2203,40,0.0100864553314121,sheaths
0,3607,40,0.00864553314121037,8f
0,3920,40,0.01296829971181556,distortion
0,4666,40,0.02881844380403458,7fr
0,4742,40,0.01585014409221902,5f
0,55,41,0.0223463687150838,marksman
0,57,41,0.07262569832402235,pipeline
0,64,41,0.04189944134078212,manipulated
0,68,41,0.26256983240223464,release
0,90,41,0.0111731843575419,budge
0,681,41,0.02513966480446927,ica
0,683,41,0.02793296089385474,ped
0,901,41,0.01675977653631285,flattened
0,958,41,0.01396648044692737,vasculature
0,962,41,0.04189944134078212,complex
0,1004,41,0.0111731843575419,torqued
0,1012,41,0.01396648044692737,neuron
0,1083,41,0.0223463687150838,2x
0,1115,41,0.02793296089385474,wide
0,1124,41,0.06145251396648044,manipulation
0,1452,41,0.01675977653631285,obstructing
0,1485,41,0.01675977653631285,anesthetic
0,1877,41,0.06424581005586592,brought
0,2693,41,0.0111731843575419,gripper
0,2971,41,0.0111731843575419,microphone
0,3041,41,0.05027932960893855,max
0,3577,41,0.07262569832402235,assembly
0,4367,41,0.0111731843575419,radical
0,5114,41,0.01675977653631285,steel
0,5263,41,0.01675977653631285,operators
0,5306,41,0.01675977653631285,coated
0,6007,41,0.0111731843575419,ocean
0,6044,41,0.0111731843575419,haemodynamic
0,56,42,0.2430379746835443,positioned
0,92,42,0.1569620253164557,final
0,197,42,0.13670886075949368,40
0,298,42,0.13924050632911392,location
0,752,42,0.1189873417721519,extended
0,3003,42,0.04050632911392405,desired
0,3454,42,0.08860759493670886,subclavian
0,3911,42,0.0379746835443038,concluded
0,3992,42,0.0379746835443038,counter
0,58,43,0.531130876747141,distal
0,70,43,0.3875476493011436,proximal
0,81,43,0.04320203303684879,introduced
0,1252,43,0.03049555273189326,distally
0,3718,43,0.00762388818297331,shortened
0,59,44,0.314,aneurysm
0,143,44,0.174,aaa
0,1131,44,0.112,endovascular
0,2504,44,0.386,aortic
0,3649,44,0.014,18fr
0,60,45,0.9258010118043845,stent
0,1114,45,0.04637436762225969,stenting
0,4651,45,0.02782462057335582,supera
0,61,46,0.4068396226415094,deployed
0,151,46,0.10495283018867924,deploy
0,602,46,0.24528301886792453,deployment
0,611,46,0.02476415094339622,sfa
0,614,46,0.00471698113207547,innova
0,897,46,0.01415094339622641,carotid
0,898,46,0.04716981132075472,bifurcation
0,902,46,0.01886792452830188,elongated
0,1013,46,0.02358490566037736,deploying
0,1097,46,0.02476415094339622,absolute
0,1442,46,0.02830188679245283,pusher
0,3136,46,0.00471698113207547,xpert
0,3334,46,0.01533018867924528,thumbwheel
0,3354,46,0.01886792452830188,expanding
0,3996,46,0.0070754716981132,epd
0,3999,46,0.00589622641509434,pulsar
0,4679,46,0.00471698113207547,sess
0,62,47,0.15659955257270694,half
0,219,47,0.5917225950782998,broke
0,1548,47,0.2516778523489933,snapped
0,63,48,0.5363636363636364,wire
0,1212,48,0.00489510489510489,bunching
0,1729,48,0.3104895104895105,guide
0,1774,48,0.03706293706293706,core
0,3107,48,0.03286713286713286,bmw
0,3604,48,0.00559440559440559,floppy
0,3855,48,0.01048951048951049,whisper
0,3889,48,0.00559440559440559,angioguard
0,3908,48,0.00489510489510489,jailed
0,3953,48,0.01048951048951049,ht
0,4723,48,0.00349650349650349,supracore
0,5283,48,0.01188811188811188,fox
0,5287,48,0.00629370629370629,otw
0,5291,48,0.00559440559440559,command
0,5293,48,0.00839160839160839,sv
0,5333,48,0.00559440559440559,uncoiled
0,65,49,0.04640371229698376,detach
0,67,49,0.3944315545243619,coil
0,78,49,0.00928074245939675,goose
0,677,49,0.01392111368909512,embolisation
0,945,49,0.08816705336426914,coils
0,955,49,0.06496519721577726,microcatheter
0,1132,49,0.01624129930394431,coiling
0,1240,49,0.00928074245939675,onyx
0,1242,49,0.05104408352668213,embolization
0,2578,49,0.01392111368909512,interlock
0,2612,49,0.03016241299303944,ovarian
0,2961,49,0.05104408352668213,unintentionally
0,3187,49,0.0185614849187935,penumbra
0,3416,49,0.00928074245939675,inconclusive
0,3608,49,0.01392111368909512,035
0,4761,49,0.01160092807424594,20cm
0,4871,49,0.01392111368909512,c2
0,5326,49,0.00928074245939675,sonic
0,5556,49,0.01160092807424594,nicely
0,5587,49,0.01160092807424594,pxslim
0,5588,49,0.04640371229698376,ruby
0,5589,49,0.02552204176334106,lantern
0,5810,49,0.01160092807424594,retracta
0,5812,49,0.00928074245939675,detachable
0,5813,49,0.00928074245939675,inconel
0,5817,49,0.00928074245939675,varicocele
0,66,50,0.3463855421686747,capture
0,285,50,0.0502008032128514,maximum
0,1602,50,0.19879518072289157,threshold
0,2736,50,0.0502008032128514,loc
0,3042,50,0.12951807228915663,sensing
0,3526,50,0.11746987951807228,thresholds
0,5111,50,0.02409638554216867,capturing
0,5121,50,0.04216867469879518,wave
0,5643,50,0.04116465863453815,outputs
0,69,51,0.22941176470588232,exposed
0,1138,51,0.3941176470588235,coming
0,1488,51,0.0588235294117647,o2
0,2042,51,0.04117647058823529,hanging
0,2200,51,0.16470588235294115,wires
0,3567,51,0.05588235294117647,saturation
0,4337,51,0.02352941176470588,probes
0,4676,51,0.01176470588235294,pectus
0,5569,51,0.02058823529411764,dust
0,71,52,0.4262672811059908,inside
0,103,52,0.2569124423963134,detached
0,626,52,0.08410138248847926,leaving
0,635,52,0.12788018433179724,retrieved
0,1215,52,0.08870967741935484,pieces
0,2526,52,0.01612903225806451,stayed
0,72,53,0.00967117988394584,massage
0,623,53,0.07543520309477757,nose
0,812,53,0.09864603481624758,lip
0,1087,53,0.01353965183752417,ice
0,1262,53,0.06963249516441006,cheek
0,1341,53,0.02901353965183752,cheeks
0,1636,53,0.04061895551257253,forehead
0,1805,53,0.02707930367504835,compromise
0,2301,53,0.01160541586073501,discoloration
0,2669,53,0.00773694390715667,collecting
0,2987,53,0.01160541586073501,distressed
0,3019,53,0.00773694390715667,threading
0,3208,53,0.00967117988394584,walked
0,3233,53,0.04642166344294004,restylane
0,3235,53,0.06189555125725338,lidocaine
0,3237,53,0.00967117988394584,commissures
0,3238,53,0.01740812379110251,marionette
0,3239,53,0.00773694390715667,settle
0,3245,53,0.00773694390715667,commissure
0,3335,53,0.00773694390715667,stretch
0,3339,53,0.00773694390715667,massaged
0,3538,53,0.02321083172147002,ischaemia
0,3746,53,0.00773694390715667,weeping
0,3785,53,0.02707930367504835,nodule
0,3786,53,0.02901353965183752,malar
0,3799,53,0.02321083172147002,nasolabial
0,4059,53,0.00773694390715667,scab
0,4065,53,0.01547388781431334,trough
0,4066,53,0.00773694390715667,hardening
0,4082,53,0.03288201160541586,folds
0,4088,53,0.09090909090909093,lips
0,4090,53,0.00773694390715667,anxious
0,4093,53,0.00967117988394584,volbella
0,4118,53,0.02901353965183752,discolouration
0,4137,53,0.00773694390715667,volift
0,4184,53,0.01353965183752417,tongue
0,4189,53,0.01160541586073501,glabella
0,4231,53,0.00773694390715667,angioedema
0,4386,53,0.00967117988394584,perlane
0,4427,53,0.02514506769825918,severity
0,4467,53,0.00773694390715667,improving
0,4468,53,0.00967117988394584,hyaluronidase
0,4498,53,0.00773694390715667,emervel
0,4499,53,0.00967117988394584,classic
0,73,54,0.3816631130063966,times
0,399,54,0.3006396588486141,lost
0,846,54,0.31769722814498935,change
0,74,55,0.05723370429252782,sheared
0,238,55,0.575516693163752,screw
0,1305,55,0.03815580286168521,tightening
0,2375,55,0.06200317965023847,driver
0,2387,55,0.00635930047694753,shearing
0,2689,55,0.00794912559618442,proud
0,3831,55,0.0095389507154213,margin
0,3937,55,0.04133545310015898,screwdriver
0,3960,55,0.0095389507154213,threads
0,3974,55,0.0095389507154213,unlock
0,4473,55,0.05405405405405406,pedicle
0,4486,55,0.01748807631160572,tulip
0,4538,55,0.01589825119236884,shank
0,4611,55,0.01748807631160572,heads
0,5211,55,0.01430842607313195,aegis
0,5240,55,0.00635930047694753,di
0,5241,55,0.0095389507154213,polyaxial
0,5744,55,0.00635930047694753,expedium
0,5783,55,0.0095389507154213,denali
0,5784,55,0.0095389507154213,limiting
0,5788,55,0.00635930047694753,innie
0,5789,55,0.00794912559618442,castle
0,5989,55,0.00794912559618442,intramedullary
0,75,56,0.14507772020725387,segment
0,242,56,0.22538860103626945,posterior
0,280,56,0.07253886010362694,degrees
0,2015,56,0.03238341968911917,outcome
0,2019,56,0.03626943005181347,rotation
0,2059,56,0.4792746113989637,anterior
0,3837,56,0.00906735751295336,balanced
0,76,57,0.7226137091607944,balloon
