Level,word_ID,topic,p,word
0,539,12,0.011673151750972763,thigh
0,20,13,0.20554272517321015,noted
0,36,13,0.23556581986143188,performed
0,76,13,0.06004618937644342,complaining
0,100,13,0.050808314087759814,required
0,108,13,0.013856812933025405,material
0,157,13,0.03695150115473441,subsequent
0,186,13,0.04387990762124711,subsequently
0,203,13,0.04387990762124711,prior
0,218,13,0.020785219399538105,tissues
0,224,13,0.018475750577367205,pathology
0,279,13,0.018475750577367205,replace
0,291,13,0.020785219399538105,arthroscopy
0,306,13,0.013856812933025405,possibly
0,365,13,0.06004618937644342,remove
0,436,13,0.009237875288683603,findings
0,451,13,0.013856812933025405,conducted
0,519,13,0.09006928406466513,confirmed
0,607,13,0.04387990762124711,dr
0,21,14,0.006397952655150352,theatre
0,25,14,0.003838771593090211,doctors
0,45,14,0.0025591810620601407,temperature
0,55,14,0.04350607805502239,developed
0,60,14,0.017914267434420986,extreme
0,74,14,0.0025591810620601407,burns
0,103,14,0.012795905310300703,suffered
0,104,14,0.005118362124120281,whilst
0,105,14,0.005118362124120281,home
0,143,14,0.003198976327575176,mass
0,145,14,0.003838771593090211,active
0,146,14,0.006397952655150352,line
0,152,14,0.01599488163787588,op
0,165,14,0.003838771593090211,sustained
0,168,14,0.0025591810620601407,secondary
0,171,14,0.022392834293026232,difficulty
0,182,14,0.014075495841330775,neck
0,198,14,0.03838771593090211,time
0,204,14,0.005758157389635317,previously
0,205,14,0.0025591810620601407,localised
0,216,14,0.009596928982725527,significant
0,230,14,0.0025591810620601407,died
0,233,14,0.004478566858605247,rash
0,235,14,0.01727447216890595,diagnosed
0,246,14,0.026871401151631478,operation
0,254,14,0.0025591810620601407,results
0,255,14,0.007037747920665387,infected
0,262,14,0.008957133717210493,mild
0,265,14,0.006397952655150352,onset
0,267,14,0.0025591810620601407,wheelchair
0,268,14,0.004478566858605247,worsening
0,269,14,0.01215611004478567,week
0,270,14,0.003198976327575176,touch
0,274,14,0.007037747920665387,region
0,281,14,0.010876519513755598,immediately
0,282,14,0.026231605886116442,insertion
0,292,14,0.005758157389635317,weakness
0,298,14,0.005118362124120281,past
0,305,14,0.012795905310300703,recently
0,308,14,0.003838771593090211,continual
0,321,14,0.0025591810620601407,rotator
0,334,14,0.003838771593090211,positive
0,338,14,0.0025591810620601407,green
0,344,14,0.004478566858605247,residual
0,357,14,0.0025591810620601407,persisted
0,358,14,0.01471529110684581,worse
0,366,14,0.02111324376199616,wound
0,369,14,0.0025591810620601407,45
0,374,14,0.0025591810620601407,injuries
0,375,14,0.003198976327575176,hands
0,377,14,0.005118362124120281,hand
0,389,14,0.006397952655150352,coming
0,392,14,0.005118362124120281,treated
0,414,14,0.005758157389635317,24
0,418,14,0.009596928982725527,medication
0,434,14,0.010236724248240563,position
0,438,14,0.003838771593090211,pieces
0,452,14,0.023032629558541268,weeks
0,458,14,0.003198976327575176,obstruction
0,466,14,0.009596928982725527,fever
0,473,14,0.035188739603326934,day
0,487,14,0.003838771593090211,slight
0,489,14,0.005758157389635317,intermittent
0,493,14,0.003198976327575176,waking
0,494,14,0.004478566858605247,free
0,499,14,0.017914267434420986,started
0,508,14,0.004478566858605247,burn
0,510,14,0.008957133717210493,hysterectomy
0,512,14,0.0025591810620601407,laparotomy
0,514,14,0.007677543186180422,injury
0,521,14,0.003198976327575176,examined
0,536,14,0.017914267434420986,returned
0,538,14,0.0025591810620601407,start
0,540,14,0.003198976327575176,length
0,544,14,0.010236724248240563,test
0,547,14,0.005758157389635317,type
0,553,14,0.003198976327575176,attempt
0,554,14,0.0025591810620601407,eventually
0,556,14,0.007677543186180422,operative
0,563,14,0.005118362124120281,pregnancy
0,564,14,0.005758157389635317,negative
0,578,14,0.006397952655150352,review
0,598,14,0.0025591810620601407,stairs
0,611,14,0.005118362124120281,stimulator
0,612,14,0.0025591810620601407,event
0,626,14,0.003838771593090211,tender
0,629,14,0.005118362124120281,provided
0,630,14,0.008957133717210493,condition
0,651,14,0.004478566858605247,applied
0,658,14,0.0025591810620601407,hour
0,669,14,0.0025591810620601407,inflammatory
0,691,14,0.003838771593090211,failure
0,697,14,0.0025591810620601407,portion
0,701,14,0.005758157389635317,postoperatively
0,702,14,0.0025591810620601407,australia
0,703,14,0.003198976327575176,concerns
0,704,14,0.006397952655150352,response
0,710,14,0.003198976327575176,plastic
0,731,14,0.01599488163787588,tube
0,738,14,0.006397952655150352,anchors
0,742,14,0.0025591810620601407,looked
0,743,14,0.0025591810620601407,delayed
0,746,14,0.006397952655150352,top
0,753,14,0.0025591810620601407,palpable
0,765,14,0.003838771593090211,fingers
0,778,14,0.0025591810620601407,filler
0,779,14,0.005758157389635317,intense
0,780,14,0.003198976327575176,inflamed
0,782,14,0.005118362124120281,headache
0,785,14,0.003198976327575176,diarrhoea
0,790,14,0.004478566858605247,short
0,820,14,0.0025591810620601407,extensive
0,822,14,0.003198976327575176,major
0,832,14,0.0025591810620601407,cancer
0,834,14,0.003198976327575176,readmitted
0,835,14,0.0025591810620601407,peritonitis
0,837,14,0.005758157389635317,rectal
0,845,14,0.003838771593090211,amount
0,851,14,0.007037747920665387,reports
0,853,14,0.005118362124120281,additional
0,859,14,0.003198976327575176,neuropathy
0,871,14,0.003838771593090211,continuing
0,889,14,0.003838771593090211,trauma
0,891,14,0.0025591810620601407,reporter
0,910,14,0.003198976327575176,flexion
0,912,14,0.003198976327575176,considerable
0,925,14,0.005758157389635317,tampon
0,926,14,0.003838771593090211,slipped
0,927,14,0.003198976327575176,straight
0,941,14,0.003198976327575176,cut
0,942,14,0.005118362124120281,referred
0,949,14,0.0025591810620601407,wind
0,950,14,0.003838771593090211,passing
0,953,14,0.003838771593090211,control
0,956,14,0.003198976327575176,vault
0,959,14,0.003198976327575176,coseal
0,960,14,0.005758157389635317,suture
0,970,14,0.003198976327575176,protruding
0,988,14,0.010236724248240563,reaction
0,1056,14,0.0025591810620601407,cyst
0,1084,14,0.003198976327575176,close
0,1120,14,0.003198976327575176,anus
0,1129,14,0.0025591810620601407,anal
0,1133,14,0.003838771593090211,correct
0,1136,14,0.0025591810620601407,slow
0,1144,14,0.004478566858605247,specialist
0,1155,14,0.0025591810620601407,taste
0,1160,14,0.0025591810620601407,thermal
0,1166,14,0.0025591810620601407,unstable
0,1190,14,0.003198976327575176,external
0,1196,14,0.0025591810620601407,excess
0,1207,14,0.013435700575815739,peg
0,22,15,0.039603960396039604,ml
0,72,15,0.033003300330033,moderate
0,73,15,0.039603960396039604,bruising
0,142,15,0.0165016501650165,yellow
0,169,15,0.0165016501650165,diagnosis
0,170,15,0.033003300330033,necrosis
0,501,15,0.013201320132013201,warm
0,543,15,0.013201320132013201,ultra
0,635,15,0.013201320132013201,erythema
0,637,15,0.0231023102310231,facial
0,644,15,0.10891089108910891,injection
0,663,15,0.0231023102310231,restylane
0,664,15,0.036303630363036306,lidocaine
0,665,15,0.033003300330033,tenderness
0,666,15,0.019801980198019802,cheek
0,675,15,0.052805280528052806,redness
0,716,15,0.039603960396039604,injected
0,717,15,0.013201320132013201,juvederm
0,718,15,0.013201320132013201,xc
0,720,15,0.026402640264026403,nose
0,722,15,0.036303630363036306,reviewed
0,723,15,0.013201320132013201,compromise
0,724,15,0.026402640264026403,nasolabial
0,725,15,0.026402640264026403,folds
0,727,15,0.019801980198019802,injecting
0,728,15,0.019801980198019802,lips
0,729,15,0.019801980198019802,healthcare
0,730,15,0.0297029702970297,professional
0,732,15,0.019801980198019802,lip
0,735,15,0.019801980198019802,forehead
0,744,15,0.019801980198019802,entire
0,745,15,0.013201320132013201,colour
0,823,15,0.036303630363036306,mouth
0,847,15,0.0165016501650165,ischaemia
0,848,15,0.0165016501650165,severity
0,858,15,0.0165016501650165,lines
0,866,15,0.013201320132013201,emervel
0,867,15,0.013201320132013201,classic
0,884,15,0.0165016501650165,ear
0,24,16,0.025252525252525252,drained
0,26,16,0.03535353535353535,ablation
0,53,16,0.04040404040404041,cardiac
0,65,16,0.025252525252525252,electric
0,66,16,0.03535353535353535,shock
0,220,16,0.025252525252525252,central
0,250,16,0.030303030303030304,tomography
0,251,16,0.20707070707070707,ct
0,336,16,0.025252525252525252,minimal
0,378,16,0.07575757575757576,normal
0,446,16,0.025252525252525252,stable
0,456,16,0.045454545454545456,contrast
0,457,16,0.025252525252525252,swallow
0,465,16,0.030303030303030304,complaints
0,468,16,0.04040404040404041,abscess
0,470,16,0.025252525252525252,imaging
0,478,16,0.03535353535353535,requested
0,548,16,0.025252525252525252,endoleak
0,623,16,0.025252525252525252,aneurysm
0,681,16,0.03535353535353535,passed
0,774,16,0.025252525252525252,decrease
0,868,16,0.025252525252525252,information
0,929,16,0.025252525252525252,superficial
0,1078,16,0.025252525252525252,mins
0,1083,16,0.025252525252525252,lung
0,1162,16,0.03535353535353535,check
0,29,17,0.15151515151515152,catheter
0,35,17,0.030303030303030304,access
0,37,17,0.013468013468013467,iv
0,43,17,0.013468013468013467,noise
0,48,17,0.016835016835016835,atrium
0,50,17,0.026936026936026935,saline
0,264,17,0.016835016835016835,entry
0,368,17,0.05387205387205387,ultrasound
0,410,17,0.016835016835016835,aortic
0,422,17,0.013468013468013467,hematoma
0,515,17,0.013468013468013467,deployment
0,549,17,0.016835016835016835,implanting
0,551,17,0.02356902356902357,trial
0,584,17,0.016835016835016835,achieved
0,588,17,0.05723905723905724,port
0,597,17,0.016835016835016835,connected
0,613,17,0.013468013468013467,stimulators
0,655,17,0.013468013468013467,exoseal
0,656,17,0.020202020202020204,plug
0,660,17,0.037037037037037035,nurse
0,661,17,0.013468013468013467,fentanyl
0,683,17,0.016835016835016835,accessed
0,715,17,0.03367003367003367,investigation
0,726,17,0.05723905723905724,needle
0,736,17,0.016835016835016835,band
0,828,17,0.016835016835016835,power
0,829,17,0.013468013468013467,switch
0,892,17,0.010101010101010102,flushing
0,897,17,0.013468013468013467,incident
0,946,17,0.02356902356902357,sheath
0,978,17,0.04713804713804714,pump
0,1047,17,0.020202020202020204,detected
0,1051,17,0.013468013468013467,retrieved
0,1057,17,0.016835016835016835,detached
0,1164,17,0.010101010101010102,infusion
0,1171,17,0.030303030303030304,air
0,1183,17,0.013468013468013467,complain
0,1187,17,0.02356902356902357,picc
0,1191,17,0.013468013468013467,team
0,1193,17,0.013468013468013467,tubing
0,31,18,0.06722689075630252,initially
0,42,18,0.18487394957983194,relief
0,96,18,0.17647058823529413,noticed
0,318,18,0.08403361344537816,recent
0,498,18,0.16806722689075632,stated
0,557,18,0.05042016806722689,effective
0,569,18,0.08403361344537816,lost
0,586,18,0.03361344537815126,mixed
0,1023,18,0.03361344537815126,sound
0,1098,18,0.03361344537815126,suggested
0,1205,18,0.03361344537815126,ceased
0,1206,18,0.05042016806722689,stoma
0,32,19,0.02857142857142857,space
0,34,19,0.02857142857142857,sided
0,52,19,0.009523809523809525,handle
0,275,19,0.06190476190476191,screw
0,327,19,0.014285714285714285,3rd
0,340,19,0.03571428571428571,operatively
0,342,19,0.016666666666666666,gradually
0,355,19,0.03571428571428571,set
0,362,19,0.014285714285714285,subsided
0,411,19,0.011904761904761904,root
0,413,19,0.01904761904761905,3.5
0,424,19,0.009523809523809525,adjacent
0,447,19,0.014285714285714285,determined
0,482,19,0.04047619047619048,level
0,527,19,0.0380952380952381,cage
0,528,19,0.02142857142857143,l5
0,576,19,0.0380952380952381,moved
0,591,19,0.016666666666666666,thoracic
0,628,19,0.014285714285714285,lumbar
0,801,19,0.009523809523809525,fell
0,802,19,0.01904761904761905,cervical
0,803,19,0.02142857142857143,disc
0,817,19,0.02857142857142857,spine
0,839,19,0.023809523809523808,interbody
0,840,19,0.05714285714285714,fusion
0,841,19,0.009523809523809525,tlif
0,843,19,0.016666666666666666,l4
0,844,19,0.011904761904761904,s1
0,852,19,0.014285714285714285,fixation
0,854,19,0.05476190476190476,screws
0,860,19,0.011904761904761904,l2
0,861,19,0.014285714285714285,construct
0,874,19,0.011904761904761904,finger
0,887,19,0.009523809523809525,c6
0,890,19,0.009523809523809525,radicular
0,895,19,0.02142857142857143,spinal
0,899,19,0.014285714285714285,insitu
0,966,19,0.014285714285714285,l3
0,967,19,0.016666666666666666,rods
0,968,19,0.014285714285714285,worsened
0,981,19,0.011904761904761904,tfna
0,982,19,0.011904761904761904,blade
0,1024,19,0.014285714285714285,superior
0,1070,19,0.009523809523809525,broke
0,1146,19,0.016666666666666666,rod
0,1147,19,0.009523809523809525,connector
0,1148,19,0.009523809523809525,connectors
0,1149,19,0.009523809523809525,torque
0,1150,19,0.011904761904761904,driver
0,1151,19,0.011904761904761904,xray
0,1152,19,0.009523809523809525,pressing
0,33,20,0.547550432276657,left
0,57,20,0.4207492795389049,post
0,324,20,0.03170028818443804,tear
0,40,21,0.5730994152046783,removed
0,94,21,0.14619883040935672,acute
0,164,21,0.1286549707602339,12
0,289,21,0.15204678362573099,continued
0,41,22,0.07885714285714286,found
0,49,22,0.038857142857142854,revealed
0,69,22,0.011428571428571429,signs
0,93,22,0.016,sudden
0,109,22,0.008,sleeve
0,116,22,0.009142857142857144,evident
0,117,22,0.053714285714285714,ray
0,132,22,0.1417142857142857,surgeon
0,163,22,0.05714285714285714,loose
0,166,22,0.05942857142857143,bone
0,167,22,0.056,scan
0,175,22,0.014857142857142857,experience
0,178,22,0.011428571428571429,plate
0,195,22,0.012571428571428572,fixed
0,207,22,0.005714285714285714,easily
0,208,22,0.004571428571428572,ongrowth
0,221,22,0.016,prosthesis
0,231,22,0.021714285714285714,initial
0,237,22,0.008,prosthetic
0,245,22,0.025142857142857144,original
0,249,22,0.030857142857142857,fracture
0,257,22,0.012571428571428572,examination
0,273,22,0.037714285714285714,broken
0,276,22,0.012571428571428572,evidence
0,285,22,0.006857142857142857,pfc
0,294,22,0.011428571428571429,reverse
0,296,22,0.008,smr
0,316,22,0.011428571428571429,decision
0,317,22,0.009142857142857144,revise
0,319,22,0.027428571428571427,rays
0,320,22,0.010285714285714285,lateral
0,323,22,0.008,xrays
0,325,22,0.006857142857142857,scans
0,339,22,0.010285714285714285,intra
0,346,22,0.011428571428571429,decided
0,444,22,0.006857142857142857,2nd
0,492,22,0.012571428571428572,15
0,526,22,0.021714285714285714,posterior
0,595,22,0.005714285714285714,middle
0,627,22,0.008,graft
0,631,22,0.013714285714285714,discovered
0,657,22,0.006857142857142857,shaft
0,662,22,0.013714285714285714,identified
0,826,22,0.010285714285714285,complaint
0,872,22,0.005714285714285714,heard
0,893,22,0.005714285714285714,planned
0,983,22,0.006857142857142857,change
0,1021,22,0.006857142857142857,posteriorly
0,1025,22,0.004571428571428572,analysis
0,1058,22,0.005714285714285714,follow
0,46,23,0.07786259541984733,issues
0,56,23,0.0717557251908397,symptoms
0,61,23,0.06564885496183206,body
0,62,23,0.20305343511450383,severe
0,376,23,0.0717557251908397,bleeding
0,430,23,0.0183206106870229,upper
0,441,23,0.1297709923664122,abdominal
0,455,23,0.04732824427480916,nausea
0,472,23,0.04732824427480916,inflammation
0,474,23,0.06870229007633588,caused
0,513,23,0.10534351145038168,bowel
0,593,23,0.0732824427480916,inserted
0,712,23,0.01984732824427481,leak
0,47,24,0.20689655172413793,occurred
0,151,24,0.08620689655172414,pre
0,183,24,0.04310344827586207,lesions
0,228,24,0.034482758620689655,led
0,421,24,0.034482758620689655,esophageal
0,425,24,0.034482758620689655,patent
0,583,24,0.0603448275862069,apex
0,622,24,0.0603448275862069,treat
0,695,24,0.0603448275862069,angiography
0,696,24,0.0603448275862069,thrombosis
0,698,24,0.034482758620689655,circumflex
0,699,24,0.07758620689655173,restenosis
0,930,24,0.0603448275862069,flow
0,945,24,0.034482758620689655,0
0,1154,24,0.034482758620689655,22
0,1169,24,0.04310344827586207,element
0,1170,24,0.034482758620689655,bsc
0,51,25,0.008976660682226212,leakage
0,71,25,0.10053859964093358,skin
0,95,25,0.017953321364452424,lack
0,112,25,0.008976660682226212,toe
0,261,25,0.010771992818671455,arthritis
0,271,25,0.04308797127468582,weight
0,337,25,0.02872531418312388,vision
0,367,25,0.010771992818671455,lethargy
0,439,25,0.010771992818671455,food
0,541,25,0.03411131059245961,headaches
0,621,25,0.00718132854578097,energy
0,667,25,0.03052064631956912,pains
0,668,25,0.08976660682226212,fatigue
0,693,25,0.03052064631956912,night
0,707,25,0.00718132854578097,deteriorating
0,708,25,0.03770197486535009,health
0,734,25,0.017953321364452424,dry
0,756,25,0.008976660682226212,ill
0,757,25,0.019748653500897665,fibromyalgia
0,758,25,0.03052064631956912,brain
0,759,25,0.025134649910233394,fog
0,760,25,0.02333931777378815,memory
0,761,25,0.04847396768402154,depression
0,762,25,0.04308797127468582,anxiety
0,766,25,0.00718132854578097,ears
0,767,25,0.01436265709156194,insomnia
0,768,25,0.00718132854578097,odour
0,772,25,0.025134649910233394,periods
0,773,25,0.025134649910233394,gain
0,781,25,0.008976660682226212,sinus
0,788,25,0.017953321364452424,rashes
0,791,25,0.008976660682226212,numerous
0,800,25,0.02333931777378815,hair
0,807,25,0.010771992818671455,aches
0,808,25,0.010771992818671455,itchy
0,811,25,0.019748653500897665,heart
0,819,25,0.010771992818671455,palpitations
0,838,25,0.008976660682226212,advised
0,865,25,0.008976660682226212,teeth
0,922,25,0.00718132854578097,muscles
0,1066,25,0.008976660682226212,difficult
0,1093,25,0.008976660682226212,breakdown
0,1094,25,0.00718132854578097,development
0,1107,25,0.019748653500897665,uti's
0,1142,25,0.008976660682226212,include
0,1143,25,0.010771992818671455,allergies
0,1173,25,0.008976660682226212,cycle
0,1177,25,0.00718132854578097,libido
0,1181,25,0.008976660682226212,repeated
0,58,26,0.1513647642679901,loss
0,98,26,0.43424317617866004,implant
0,226,26,0.034739454094292806,scar
0,227,26,0.10669975186104218,tissue
0,260,26,0.06451612903225806,increasing
0,330,26,0.03722084367245657,requiring
0,341,26,0.01488833746898263,surrounding
0,348,26,0.13399503722084366,experiencing
0,485,26,0.022332506203473945,reduced
0,59,27,0.0525,function
0,80,27,0.1325,primary
0,82,27,0.17,replacement
0,97,27,0.175,shoulder
0,128,27,0.1875,total
0,156,27,0.015,reason
0,187,27,0.0425,undergone
0,206,27,0.0325,synovitis
0,243,27,0.015,global
0,244,27,0.0125,osteoarthritis
0,248,27,0.0125,humeral
0,252,27,0.0125,progressively
0,258,27,0.0425,glenoid
0,301,27,0.01,metalosis
0,310,27,0.0125,capsule
0,311,27,0.02,soft
0,322,27,0.0125,cuff
0,345,27,0.01,debris
0,351,27,0.02,complete
0,371,27,0.0125,lysis
0,63,28,0.012033694344163659,spasms
0,283,28,0.009626955475330927,bad
0,290,28,0.006016847172081829,occasional
0,315,28,0.12033694344163658,groin
0,480,28,0.009626955475330927,episodes
0,518,28,0.1095066185318893,leg
0,529,28,0.08303249097472924,nerve
0,585,28,0.0457280385078219,unable
0,689,28,0.027677496991576414,damage
0,706,28,0.00842358604091456,debilitating
0,771,28,0.032490974729241874,urine
0,783,28,0.00842358604091456,irritable
0,792,28,0.010830324909747292,unexplained
0,796,28,0.010830324909747292,auto
0,797,28,0.01444043321299639,immune
0,810,28,0.015643802647412757,numbness
0,813,28,0.015643802647412757,stabbing
0,815,28,0.012033694344163659,internal
0,816,28,0.007220216606498195,continuous
0,857,28,0.013237063778580024,urgency
0,869,28,0.06257521058965103,infections
0,875,28,0.006016847172081829,rectocele
0,877,28,0.012033694344163659,recurring
0,878,28,0.010830324909747292,antibiotics
0,896,28,0.030084235860409144,inability
0,907,28,0.019253910950661854,life
0,918,28,0.01684717208182912,stand
0,919,28,0.024067388688327317,bloating
0,921,28,0.012033694344163659,difficulties
0,934,28,0.04091456077015644,sex
0,938,28,0.015643802647412757,pudendal
0,943,28,0.009626955475330927,rectum
0,963,28,0.009626955475330927,arms
0,1027,28,0.007220216606498195,bed
0,1040,28,0.010830324909747292,frequent
0,1043,28,0.010830324909747292,regular
0,1044,28,0.006016847172081829,movements
0,1072,28,0.013237063778580024,properly
0,1077,28,0.010830324909747292,utis
0,1103,28,0.007220216606498195,faecal
0,1109,28,0.006016847172081829,void
0,1117,28,0.0048134777376654635,tiredness
0,1126,28,0.007220216606498195,coccyx
0,1130,28,0.0048134777376654635,autoimmune
0,1135,28,0.007220216606498195,uti’s
0,1138,28,0.0048134777376654635,ridden
0,1141,28,0.013237063778580024,hips
0,1145,28,0.012033694344163659,buttock
0,1174,28,0.013237063778580024,effects
0,1178,28,0.0048134777376654635,tfs
0,1180,28,0.006016847172081829,sciatic
0,1200,28,0.007220216606498195,lichen
0,64,29,0.11136363636363636,received
0,225,29,0.08409090909090909,report
0,437,29,0.05909090909090909,explant
0,471,29,0.31363636363636366,site
0,511,29,0.013636363636363636,incision
0,522,29,0.12272727272727273,ipg
0,524,29,0.029545454545454545,patient’s
0,570,29,0.07727272727272727,explanted
0,615,29,0.011363636363636364,charging
0,617,29,0.07272727272727272,pocket
0,618,29,0.00909090909090909,charge
0,620,29,0.02727272727272727,increase
0,842,29,0.025,clinic
0,1028,29,0.00909090909090909,performance
0,1029,29,0.013636363636363636,abutment
0,1031,29,0.00909090909090909,undergo
0,1032,29,0.011363636363636364,inadequate
0,68,30,0.36423841059602646,treatment
0,278,30,0.046357615894039736,resulted
0,363,30,0.11920529801324503,20
0,372,30,0.039735099337748346,unspecified
0,464,30,0.059602649006622516,date
0,642,30,0.11258278145695365,synvisc
0,643,30,0.046357615894039736,hylan
0,670,30,0.046357615894039736,initiated
0,671,30,0.08609271523178808,receiving
0,676,30,0.033112582781456956,heat
0,909,30,0.046357615894039736,slightly
0,70,31,0.08565310492505353,burning
0,236,31,0.029978586723768737,affected
0,266,31,0.04925053533190578,walking
0,349,31,0.15845824411134904,constant
0,502,31,0.06423982869379015,sensation
0,636,31,0.017130620985010708,tightness
0,645,31,0.02569593147751606,knees
0,672,31,0.06852248394004283,walk
0,673,31,0.03854389721627409,hot
0,674,31,0.032119914346895075,swollen
0,769,31,0.032119914346895075,sleep
0,770,31,0.032119914346895075,feet
0,818,31,0.017130620985010708,suffer
0,873,31,0.019271948608137045,joints
0,902,31,0.04925053533190578,sit
